dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,HCP,0,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,5,0.25,0.75,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,HCP,5,0.225,0.775,0.849,0.01132249972400088,0.35822803816469656,1000.0
fixedN21,HCP,5,0.2,0.8,0.875,0.010458250331675944,0.33088439746304826,1000.0
fixedN21,HCP,5,0.175,0.825,0.906,0.009228434320078352,0.29197474077263813,1000.0
fixedN21,HCP,5,0.15,0.85,0.932,0.00796090447122687,0.2518718710762269,1000.0
fixedN21,HCP,5,0.125,0.875,0.954,0.006624499981130654,0.20958990416508122,1000.0
fixedN21,HCP,5,0.1,0.9,0.979,0.00453420334788814,0.1434558454005259,1000.0
fixedN21,HCP,5,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,5,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,10,0.25,0.75,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,HCP,10,0.225,0.775,0.849,0.01132249972400088,0.35822803816469656,1000.0
fixedN21,HCP,10,0.2,0.8,0.875,0.010458250331675944,0.33088439746304826,1000.0
fixedN21,HCP,10,0.175,0.825,0.906,0.009228434320078352,0.29197474077263813,1000.0
fixedN21,HCP,10,0.15,0.85,0.932,0.00796090447122687,0.2518718710762269,1000.0
fixedN21,HCP,10,0.125,0.875,0.954,0.006624499981130654,0.20958990416508122,1000.0
fixedN21,HCP,10,0.1,0.9,0.979,0.00453420334788814,0.1434558454005259,1000.0
fixedN21,HCP,10,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,10,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,15,0.25,0.75,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,HCP,15,0.225,0.775,0.849,0.01132249972400088,0.35822803816469656,1000.0
fixedN21,HCP,15,0.2,0.8,0.875,0.010458250331675944,0.33088439746304826,1000.0
fixedN21,HCP,15,0.175,0.825,0.906,0.009228434320078352,0.29197474077263813,1000.0
fixedN21,HCP,15,0.15,0.85,0.932,0.00796090447122687,0.2518718710762269,1000.0
fixedN21,HCP,15,0.125,0.875,0.954,0.006624499981130654,0.20958990416508122,1000.0
fixedN21,HCP,15,0.1,0.9,0.979,0.00453420334788814,0.1434558454005259,1000.0
fixedN21,HCP,15,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,15,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,20,0.25,0.75,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,HCP,20,0.225,0.775,0.849,0.01132249972400088,0.35822803816469656,1000.0
fixedN21,HCP,20,0.2,0.8,0.875,0.010458250331675944,0.33088439746304826,1000.0
fixedN21,HCP,20,0.175,0.825,0.906,0.009228434320078352,0.29197474077263813,1000.0
fixedN21,HCP,20,0.15,0.85,0.932,0.00796090447122687,0.2518718710762269,1000.0
fixedN21,HCP,20,0.125,0.875,0.954,0.006624499981130654,0.20958990416508122,1000.0
fixedN21,HCP,20,0.1,0.9,0.979,0.00453420334788814,0.1434558454005259,1000.0
