replicate,method,o,coverage,width,width_income
99,sample-HCP-derandomized,10,0.8667,2.1161,153511.4918
99,sample-HCP-derandomized,20,0.9655,2.0933,147344.815
99,HCP,0,0.9333,1.8033,119230.515
99,HCP,5,0.8667,1.8033,125841.0814
99,HCP,10,0.8333,1.8033,123098.0943
99,HCP,20,0.9655,1.8033,119595.0205
99,Pooling,0,0.9333,1.5729,100826.5727
99,Pooling,5,0.8333,1.5729,106416.7586
99,Pooling,10,0.8,1.5729,104097.168
99,Pooling,20,0.9655,1.5729,101134.8146
99,Subsampling,0,0.9667,2.4548,180727.3638
99,Subsampling,5,0.9,2.4548,190747.5354
99,Subsampling,10,0.9,2.4548,186589.7674
99,Subsampling,20,1.0,2.4548,181279.8744
99,Repeated,0,0.9333,2.0249,138415.4275
99,Repeated,5,0.9,2.0249,146089.674
99,Repeated,10,0.8333,2.0249,142905.3237
99,Repeated,20,1.0,2.0249,138838.5841
99,Std-CP,0,1.0,,
99,Std-CP,5,0.7667,6.4587,1.1666482689665274e+21
99,Std-CP,10,0.9,5.5137,9983725.2071
99,Std-CP,20,0.7931,6.4497,38035802.2516
100,donor-HCP-randomized,0,0.9,2.1285,143543.4726
100,donor-HCP-randomized,5,0.9333,2.0946,132790.0321
100,donor-HCP-randomized,10,0.8,2.0489,152044.7006
100,donor-HCP-randomized,20,0.9,1.6441,95881.9327
100,donor-HCP-derandomized,0,0.9667,3.3615,300595.0018
100,donor-HCP-derandomized,5,1.0,3.3295,275996.7535
100,donor-HCP-derandomized,10,0.9667,2.9891,271006.0099
100,donor-HCP-derandomized,20,0.9333,2.4716,168618.0642
100,sample-HCP-randomized,0,0.8333,2.1797,153763.717
100,sample-HCP-randomized,5,0.8667,1.8974,116652.2231
100,sample-HCP-randomized,10,0.7667,1.7973,130281.3955
100,sample-HCP-randomized,20,0.9333,1.7714,108695.9944
100,sample-HCP-derandomized,0,0.9667,3.3331,294981.2883
100,sample-HCP-derandomized,5,0.9667,2.802,203169.0677
100,sample-HCP-derandomized,10,0.9,2.7335,233216.5799
100,sample-HCP-derandomized,20,0.9333,2.3576,157272.9314
100,HCP,0,0.9,2.1285,143543.4726
100,HCP,5,0.9333,2.1285,135740.4295
100,HCP,10,0.8333,2.1285,160301.8375
100,HCP,20,0.9333,2.1285,137394.3559
100,Pooling,0,0.9,1.7607,112255.9137
100,Pooling,5,0.8667,1.7607,106153.6667
100,Pooling,10,0.7667,1.7607,125361.5292
100,Pooling,20,0.8667,1.7607,107447.0937
100,Subsampling,0,0.9,1.9029,123846.7753
100,Subsampling,5,0.9333,1.9029,117114.4474
100,Subsampling,10,0.8,1.9029,138305.5968
100,Subsampling,20,0.9333,1.9029,118541.4259
100,Repeated,0,0.9,2.2002,150171.5726
100,Repeated,5,0.9333,2.2002,142008.2251
100,Repeated,10,0.8333,2.2002,167703.7527
100,Repeated,20,0.9333,2.2002,143738.5213
100,Std-CP,0,1.0,,
100,Std-CP,5,0.8,11.5369,8.157797748606225e+32
100,Std-CP,10,0.9,9.0872,6.4862241085786066e+32
100,Std-CP,20,0.8667,4.9113,196398345.0801
