dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,D-HCP no within,15,0.075,0.925,32.74467031418767,0.40709248526471625,12.873394717750374,29.899197105127158,24.412258763396228,37.70345515882621,11.018265809273782,154.8178254399208,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.05,0.95,34.89962371446005,0.39570972044685465,12.51344008880563,32.04440395135295,26.100097517959316,40.905330207218405,11.819462536824863,121.47611328807264,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.25,0.75,20.448584670137244,0.2668865519369386,8.439693809895488,18.66441807866925,15.142089922507129,23.400514309358424,6.757856114444628,107.16279840747616,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.225,0.775,21.465126772605853,0.273660807981791,8.653914595444462,19.64294186997191,15.941361986514359,24.632256395326444,7.160015594570442,109.10853086861206,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.2,0.8,22.398283957664827,0.280561032500241,8.872118853892868,20.62239256932699,16.83071326288767,25.703674908859796,7.625867799025306,110.64186524164757,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.175,0.825,23.950494922893025,0.2995309577529141,9.47200056230879,21.929055055802216,17.981263566074638,27.6135676275131,8.233272403416219,112.1790400223202,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.15,0.85,25.25539930369865,0.3092947793241834,9.78075971063574,23.210962715784078,18.940560965592496,28.849707460438054,8.765800950235716,113.96168549335826,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.125,0.875,26.609982312377994,0.31668805591292126,10.014555644555855,24.426323310568016,20.14341058542258,30.499142497920623,9.361740730125993,115.67442903006356,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.1,0.9,28.070082491992245,0.3165424166771853,10.009950127539737,25.829853772454573,21.336963726659953,32.76629863762342,9.339841521647257,87.43824756831958,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.075,0.925,31.256135047473325,0.3975905991947176,12.572918697264155,28.423978722678925,23.271483167225206,35.86371062504557,10.336116781659175,152.19124156060414,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.05,0.95,33.12130398868866,0.3893455161736086,12.312186278825289,30.378531482435335,24.519434636337408,38.908403963137516,11.316902782170422,118.0176294610682,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.25,0.75,12.177824227424988,0.22530412647314474,7.124742058897767,10.632818966593105,6.4242489127099995,16.221691101768418,2.035777248590561,47.21664535874798,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.225,0.775,12.629450396313631,0.22635625550055297,7.158013300087645,11.13401458357811,6.884463710274868,16.60119090154827,2.038085888117509,47.77905317971293,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.2,0.8,12.629450396313631,0.22635625550055297,7.158013300087645,11.13401458357811,6.884463710274868,16.60119090154827,2.038085888117509,47.77905317971293,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.175,0.825,13.16158864944148,0.22778226671210575,7.203107734062074,11.678197237831622,7.402248995368343,17.24298991507672,2.1119322074214413,47.91845748431935,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.15,0.85,13.795255198311585,0.22864701956336544,7.2304536202931295,12.297581475500031,8.025290165200252,17.940450762701364,2.351656047575437,47.95060163858011,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.125,0.875,13.795255198311585,0.22864701956336544,7.2304536202931295,12.297581475500031,8.025290165200252,17.940450762701364,2.351656047575437,47.95060163858011,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.1,0.9,14.842548355738034,0.23486699686202744,7.4271465728762625,13.464979651994799,9.013208951827178,18.988036718268418,3.312653560863236,49.06606622042436,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.075,0.925,16.104467454593436,0.23469781970047898,7.421796721290508,15.026182146697064,10.333151984703079,20.19447487495882,3.576464845204816,51.130969829595415,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.05,0.95,16.326742409190963,0.24086357045883816,7.616774880103763,15.06899982613265,10.548469429394387,20.448351238633116,3.930461083573114,50.98994135549282,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.25,0.75,12.21047279098729,0.22511281252776624,7.1186921807422765,10.711983616003565,6.464281800890447,16.26338747840131,2.1119322074214413,47.00142596369197,1000.0,1000.0,0.0,1.0,0.0
